timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
2815,NORMAL,59.245871115858,59.245871115858,14.1425133501549,-8.88178419700125e-16,18.1302923057323,13.0111122821425,0,22.0093429254848,0,0,21088.6718843137,1184.91742231716,-19903.7544619966,1,1,model_causal_myopic_1h_annual,0.438217659194284,-2.75209546133187e-17,0.561782340805716,1,59.245871115858,59.245871115858,0,0,0,0.540714890072808,-8.88178419700125e-16,2.29146822952422e-11,0,14.1425133501549,23.6133577657031,0,0,0,39.6591556140037,19.5867155018544
2816,NORMAL,48.9197516961021,48.9197516961021,3.1396402988634,1.77635683940025e-15,18.7083710184871,2.88846907495433,0,22.6401084037181,0,0,17759.9030688426,978.395033922043,-16781.5080349206,1,1,model_causal_myopic_1h_annual,0.143703710752386,8.13051958641912e-17,0.856296289247614,1,48.9197516961021,48.9197516961021,0,0,0,0.540714890072808,1.77635683940025e-15,2.29459727098873e-11,0,3.1396402988634,24.2901113972387,0,0,0,26.1851183518283,22.7346333442739
2817,NORMAL,38.7417618865275,38.7417618865275,0,0,18.8941115418194,0,0,22.8427659887342,0,0,16821.3829943671,992.509105367768,-13178.5990795216,1,1,model_causal_myopic_1h_annual,0,0,1,1,38.7417618865275,38.7417618865275,0,0,7.25579558790726,0.492979392783945,0,2.29459727098873e-11,0,0,24.5075574744348,0,0,0,12.7581019805313,25.9836599059962
2818,NORMAL,29.9236443132521,29.9236443132521,0,8.88178419700125e-16,17.6520755310974,0,0,21.4874812910759,0,0,16143.7406455379,1037.0690594553,-9766.5708107486,1,1,model_causal_myopic_1h_annual,0,5.03158066673482e-17,1,1,29.9236443132521,29.9236443132521,0,0,14.6198724396753,0.396796021470291,8.88178419700125e-16,2.29616179172098e-11,0,0,23.0535167529274,0,0,0,0.748854444451861,29.1747898688002
2819,NORMAL,29.1747898688002,29.1747898688002,0,0,17.9482578353571,0,0,21.810651493347,0,0,16305.3257466735,1054.95984265965,-9510.08437020941,1,1,model_causal_myopic_1h_annual,0,0,1,1,29.1747898688002,29.1747898688002,0,0,15.7154681761216,0.293404783469491,0,2.29616179172098e-11,0,0,23.4002580449218,0,0,0,0,29.1747898688002
2820,NORMAL,0,0,0,0,1.98781060040321,0,0,6.82043376778132,0,0,8810.21688389066,853.42581262088,2434.04250695637,1,1,model_causal_myopic_1h_annual,0,0,1,1,0,0,0,0,28.4475270873627,0.10625,0,2.29616179172098e-11,0,0,7.31752708736266,0,0,0,0,0
2821,NORMAL,0,0,0,1.33226762955019e-15,0,0,0,0,0,26.4078395401022,0,389278.395401022,389278.395401022,1,1,model_causal_myopic_1h_annual,0,0,0,0,0,0,0,0,0,0.10625,1.33226762955019e-15,2.29850857281936e-11,0,0,0,18,3.13,0,0,0
2822,NORMAL,0,0,0,1.33226762955019e-15,0,0,0,0,0,26.6357560817034,0,391557.560817034,391557.560817034,1,1,model_causal_myopic_1h_annual,0,0,0,0,0,0,0,0,0,0.10625,1.33226762955019e-15,2.30085535391774e-11,0,0,0,18,3.13,0,0,0
2823,NORMAL,0,0,0,1.33226762955019e-15,0,0,0,0,0,26.5296583075382,0,390496.583075382,390496.583075382,1,1,model_causal_myopic_1h_annual,0,0,0,0,0,0,0,0,0,0.10625,1.33226762955019e-15,2.30320213501612e-11,0,0,0,18,3.13,0,0,0
2824,NORMAL,2.16247066953362,2.16247066953362,0,4.44089209850063e-16,0,0,0,0,0,24.6571118433623,0,299715.541065669,299715.541065669,1,1,model_causal_myopic_1h_annual,0,0,0,0,2.16247066953362,2.16247066953362,0,0,0,0.10625,4.44089209850063e-16,2.30398439538225e-11,0,0,0,18,1.32752933046639,0,0,2.16247066953362
2825,NORMAL,3.36141533125378,3.36141533125378,0,4.44089209850063e-16,0,0,0,0,0,23.5786870860426,0,240997.4859169,240997.4859169,1,1,model_causal_myopic_1h_annual,0,0,0,0,3.36141533125378,3.36141533125378,0,0,0,0.10625,4.44089209850063e-16,2.30476665574838e-11,0,0,0,18,0.128584668746218,0,0,3.36141533125378
2826,NORMAL,4.82222775856656,4.82222775856656,0,0,0,0,0,0,0,22.0733677357769,399.668327569966,220830.12191294,220430.45358537,1,1,model_causal_myopic_1h_annual,0,0,0,0,4.82222775856656,4.82222775856656,0,0,0,0.10625,0,2.30476665574838e-11,0,0,0,16.6677722414334,0,0,0,4.82222775856656
2827,NORMAL,10.7170707741665,10.7170707741665,0,8.88178419700125e-16,0,0,0,4.9827751306971,0,16.1188925257023,3055.71980763786,161403.266672506,158347.546864869,1,1,model_causal_myopic_1h_annual,0,0,0,0,10.7170707741665,10.7170707741665,0,0,0,0.10625,8.88178419700125e-16,2.30633117648063e-11,0,0,5.34596329986876,16.1188925257023,0,4.2336,0,6.48347077416645
2828,NORMAL,20.7530334213274,20.7530334213274,0,0,0,0,0,5.12245523779425,0,6.23279532555633,6091.38902123022,62743.0139239899,56651.6249027596,1,1,model_causal_myopic_1h_annual,0,0,0,0,20.7530334213274,20.7530334213274,0,0,0,0.10625,0,2.30633117648063e-11,0,0,5.49582874688374,6.23279532555633,0,12.2304,0,8.52263342132742
2829,NORMAL,27.9658334213274,27.9658334213274,1.03479618353153,0,0,0.952012488849006,0,5.07138222645058,0,0,8525.93885631167,559.316668426549,-7966.62218788512,1,1,model_causal_myopic_1h_annual,1,0,0,1,27.9658334213274,27.9658334213274,0,0,0,0.10625,0,2.30633117648063e-11,0,1.03479618353153,5.44103723779589,0,0,19.4432,0,8.52263342132742
2830,NORMAL,34.4884098030954,34.4884098030954,0,0,7.438639735181,0,0,12.115310148449,0,0,11457.6550742245,689.768196061907,-10767.8868781626,1,1,model_causal_myopic_1h_annual,0,0,1,1,34.4884098030954,34.4884098030954,0,0,0,0.10625,0,2.30633117648063e-11,0,0,12.9984098030954,0,0,26.8128,1.1921390289289,6.48347077416645
2831,NORMAL,59.9140621926006,59.9140621926006,15.3543205075591,-8.88178419700125e-15,17.6659152181523,14.1259748669544,0,21.5023887135602,0,0,21236.5453088837,1198.28124385201,-20038.2640650316,1,1,model_causal_myopic_1h_annual,0.464997301506341,-2.68980036083916e-16,0.535002698493659,1,59.9140621926006,59.9140621926006,0,0,0,0.10625,-8.88178419700125e-15,2.2906859691581e-11,0,15.3543205075591,23.0697416850415,0,0,46.06,9.03183443403401,4.82222775856656
2832,NORMAL,97.9426964470006,97.9426964470006,0,-1.77635683940025e-15,17.8766262332293,0,0,21.7322929761711,0,0,16266.1464880856,1958.85392894001,-31942.3393974983,1,1,model_causal_myopic_1h_annual,0,-9.93675661293593e-17,1,1,97.9426964470006,97.9426964470006,0,53.4962743465879,0,0.423884128932866,-1.77635683940025e-15,2.28755692769359e-11,0,0,23.3164221004127,0,0,77.224,20.7186964470005,0
2833,NORMAL,137.826979080842,137.826979080842,17.9789918526101,-4.44089209850063e-15,18.2196395495496,16.5406725044013,0,22.106562472683,0,0,20423.0426373978,2756.53958161685,-42390.253055781,1,1,model_causal_myopic_1h_annual,0.496676011113984,-1.22681215462629e-16,0.503323988886016,1,137.826979080842,137.826979080842,0,75,0,0.869196628932866,-4.44089209850063e-15,2.27973432403232e-11,0,17.9789918526101,23.7179872282324,0,0,110.74,27.0869790808425,0
2834,NORMAL,189.752561303287,189.752561303287,131.005541054467,4.44089209850063e-15,27.916728985624,120.525097770109,0,31.2069145215063,0,0,49929.4807255794,3795.05122606573,-47497.6326611609,1,1,model_causal_myopic_1h_annual,0.824337212282573,2.79437998046488e-17,0.175662787717427,1,189.752561303287,189.752561303287,0,4.1353046007805,0,0.89375,4.44089209850063e-15,2.28755692769359e-11,0,131.005541054467,33.4817156480395,0,0,146.608,43.1445613032866,0
2835,NORMAL,244.599685806405,244.599685806405,190.334419530037,-8.88178419700125e-16,27.6056706035887,175.107665967634,0,30.8839851708994,0,0,62867.8324176819,4891.99371612811,-57975.8387015538,1,1,model_causal_myopic_1h_annual,0.873333673549172,-4.0753329006864e-18,0.126666326450828,1,244.599685806405,244.599685806405,0,0,0,0.89375,-8.88178419700125e-16,2.28599240696134e-11,0,190.334419530037,33.1352662763682,0,0,180.2416,64.3580858064054,0
2836,NORMAL,258.607937929277,251.091024836006,200,3.99680288865056e-14,24.7557144787522,184,0,27.92539195832,7.51691309327026,0,63522.69597916,5021.82049672013,-58500.8754824399,1,1,model_causal_myopic_1h_annual,0.889855016428992,1.7782875500718e-16,0.110144983571007,1,258.607937929277,251.091024836006,7.51691309327026,0,0,0.89375,3.99680288865056e-14,2.35639583991273e-11,0,200,29.9610248360064,0,0,191.4136,67.1943379292766,0
2837,NORMAL,264.367055974853,253.354397104095,200,-3.64153152077051e-14,26.7878522166322,184,0,30.0349668084634,11.0126588707587,0,64577.4834042317,5067.08794208189,-59510.3954621498,1,1,model_causal_myopic_1h_annual,0.881881450197589,-1.60569954923867e-16,0.118118549802411,1,264.367055974853,253.354397104095,11.0126588707587,0,0,0.89375,-3.64153152077051e-14,2.29225048989035e-11,0,200,32.2243971040947,0,0,199.234,65.1330559748534,0
2838,NORMAL,263.514749055676,244.824070713382,200,-8.88178419700125e-15,18.199204413405,184,0,22.0842054366824,18.6906783422936,0,60602.1027183412,4896.48141426764,-55705.6213040736,1,1,model_causal_myopic_1h_annual,0.916593626166829,-4.07049339198031e-17,0.0834063738331714,1,263.514749055676,244.824070713382,18.6906783422936,0,0,0.89375,-8.88178419700125e-15,2.27660528256782e-11,0,200,23.694070713382,0,0,199.234,64.2807490556756,0
2839,NORMAL,244.563000514718,243.48194761938,200,3.01980662698043e-14,17.052773113554,184,0,20.8332589445167,1.08105289533793,0,82056.6294722584,4869.63895238761,-77186.9905198708,1,1,model_causal_myopic_1h_annual,0.921434898670322,1.39127760666784e-16,0.0785651013296779,1,244.563000514718,243.48194761938,1.08105289533793,0,0,0.89375,3.01980662698043e-14,2.32979898746443e-11,0,200,22.3519476193803,0,0,193.648,50.9150005147182,0
2840,NORMAL,218.566691991017,218.566691991017,174.48775892296,1.4210854715202e-14,17.5627107926382,160.528738209123,0,21.3896699264506,0,0,73885.1807185096,4371.33383982034,-69513.8468786892,1,1,model_causal_myopic_1h_annual,0.908551586368696,7.39954176433229e-17,0.0914484136313037,1,218.566691991017,218.566691991017,0,0,0,0.89375,1.4210854715202e-14,2.35483131918048e-11,0,174.48775892296,22.9489330680572,0,0,189.1792,29.387491991017,0
2841,NORMAL,197.87473599115,197.87473599115,154.010464065022,9.76996261670137e-15,17.3793481005765,141.68962693982,0,21.1895813593993,0,0,67003.0563780348,3957.49471982301,-63045.5616582118,1,1,model_causal_myopic_1h_annual,0.898597542753682,5.70043370329478e-17,0.101402457246318,1,197.87473599115,197.87473599115,0,0,0,0.89375,9.76996261670137e-15,2.37204104723526e-11,0,154.010464065022,22.7342719261286,0,0,186.9448,10.9299359911503,0
2842,NORMAL,189.733761637835,189.733761637835,145.16519417205,7.105427357601e-15,17.9809504261493,133.551978638286,0,21.8460102689435,0,0,64401.7174442548,3794.67523275671,-60607.0422114981,1,1,model_causal_myopic_1h_annual,0.88978623754528,4.35525300036996e-17,0.11021376245472,1,189.733761637835,189.733761637835,0,0,0,0.89375,7.105427357601e-15,2.38455721309329e-11,0,145.16519417205,23.438567465785,0,0,189.1792,0.554561637835287,0
2843,NORMAL,169.21245859082,169.21245859082,124.932402341411,1.06581410364015e-14,17.4269962165208,114.937810154098,0,21.2415502163473,0,0,57398.386763649,3384.2491718164,-54014.1375918326,1,1,model_causal_myopic_1h_annual,0.877584505181588,7.48678425475665e-17,0.122415494818412,1,169.21245859082,169.21245859082,0,0,0,0.89375,1.06581410364015e-14,2.40333146188033e-11,0,124.932402341411,22.790056249409,0,0,169.0696,0,0.142858590820011
2844,NORMAL,141.149415331254,141.149415331254,97.1606454918891,-7.99360577730113e-15,17.1781812130848,89.387793852538,0,20.9700432907256,0,0,48064.6274322765,2822.98830662507,-45241.6391256514,1,1,model_causal_myopic_1h_annual,0.849760735629995,-6.99115602954967e-17,0.150239264370005,1,141.149415331254,141.149415331254,0,0,0,0.89375,-7.99360577730113e-15,2.38925077529005e-11,0,97.1606454918891,22.4987698393647,0,0,137.788,0,3.36141533125378
2845,NORMAL,116.738227758567,116.738227758567,71.2114585411184,-8.88178419700122e-16,18.4919278621977,65.5145418578289,0,22.4035267690283,0,0,40186.9984533325,2334.76455517133,-37852.2338981612,1,1,model_causal_myopic_1h_annual,0.793854740566248,-9.90128082463661e-18,0.206145259433752,1,116.738227758567,116.738227758567,0,0,0,0.89375,-8.88178419700122e-16,2.38768625455779e-11,0,71.2114585411184,24.0367692174482,0,0,111.916,0,4.82222775856656
2846,NORMAL,88.4114707741665,88.4114707741665,44.2092263819541,-9.76996261670137e-15,17.3605266263577,40.6724882713978,0,21.1689877743596,0,0,30626.589664883,1768.22941548333,-28858.3602493997,1,1,model_causal_myopic_1h_annual,0.71803481777791,-1.58681205288942e-16,0.28196518222209,1,88.4114707741665,88.4114707741665,0,0,0,0.89375,-9.76996261670137e-15,2.37047652650301e-11,0,44.2092263819541,22.7122443922123,0,0,81.928,0,6.48347077416645
2847,NORMAL,66.3426334213274,66.3426334213274,21.2208528835523,2.66453525910038e-15,18.1459860904086,19.5231846528682,0,22.0260300217774,0,0,23441.3614859213,1326.85266842655,-22114.5088174947,1,1,model_causal_myopic_1h_annual,0.539054022030796,6.76847653646467e-17,0.460945977969204,1,66.3426334213274,66.3426334213274,0,0,0,0.89375,2.66453525910038e-15,2.37517008869977e-11,0,21.2208528835523,23.6317805377751,0,0,57.82,0,8.52263342132742
2848,NORMAL,57.8354707741664,57.8354707741664,13.2157075225593,-1.4210854715202e-14,17.7171651753242,12.1584509207546,0,21.5581114197997,0,0,20556.0980413715,1156.70941548333,-19399.3886258882,1,1,model_causal_myopic_1h_annual,0.4272382863252,-4.59409472052505e-16,0.572761713674801,1,57.8354707741664,57.8354707741664,0,0,0,0.89375,-1.4210854715202e-14,2.35013775698372e-11,0,13.2157075225593,23.1297632516071,0,0,51.352,0,6.48347077416645
2849,NORMAL,60.5934153312538,60.5934153312538,108.698107099169,-8.88178419700125e-15,0,100.002258531235,0,5.03801819350958,0,0,69920.4093861208,3461.86830662508,-39063.8042373905,1,1,model_causal_myopic_1h_annual,1,-8.17105691536845e-17,0,1,60.5934153312538,60.5934153312538,0,0,75,0.400328947368421,-8.88178419700125e-15,2.33449254966119e-11,0,108.698107099169,5.40530823208479,0,0,57.232,0,3.36141533125378
2850,NORMAL,67.228,67.228,85.5058083006992,-2.66453525910038e-15,0,78.6653436366433,0,4.93258499244583,0,0,56638.8055509418,2685.56,-37625.982393047,1,1,model_causal_myopic_1h_annual,1,-3.11620381358185e-17,0,1,67.228,67.228,0,0,44.7,0.10625,-2.66453525910038e-15,2.32979898746443e-11,0,85.5058083006992,5.2921916993008,0,0,67.228,0,0
2851,NORMAL,70.756,70.756,44.0709847430926,-1.77635683940025e-15,0,40.5453059636452,0,5.17754650792197,0,0,33126.862951421,1415.12,-31711.742951421,1,1,model_causal_myopic_1h_annual,1,-4.03067199372863e-17,0,1,70.756,70.756,0,0,0,0.10625,-1.77635683940025e-15,2.32666994599992e-11,0,44.0709847430926,5.55501525690742,0,0,70.756,0,0
2852,NORMAL,64.876,64.876,38.4282127220554,-2.66453525910038e-15,0,35.353955704291,0,4.95643546630881,0,0,29797.6702698148,1297.52,-28500.1502698148,1,1,model_causal_myopic_1h_annual,1,-6.93379959763546e-17,0,1,64.876,64.876,0,0,0,0.10625,-2.66453525910038e-15,2.32197638380316e-11,0,38.4282127220554,5.31778727794462,0,0,64.876,0,0
2853,NORMAL,51.94,51.94,25.3982593243786,0,0,23.3663985784283,0,5.04400159735999,0,0,22409.1679173055,1038.8,-21370.3679173055,1,1,model_causal_myopic_1h_annual,1,0,0,1,51.94,51.94,0,0,0,0.10625,0,2.32197638380316e-11,0,25.3982593243786,5.41174067562139,0,0,51.94,0,0
2854,NORMAL,33.3829764020008,33.3829764020008,0,0,6.91258245093782,0,0,11.4203543046141,0,0,11110.1771523071,667.659528040017,-10442.5176242671,1,1,model_causal_myopic_1h_annual,0,0,1,1,33.3829764020008,33.3829764020008,0,0,0,0.10625,0,2.32197638380316e-11,0,0,12.2529764020008,0,0,31.2032,2.17977640200084,0
2855,NORMAL,40.4663180969229,40.4663180969229,0,0,13.9167598010438,0,0,18.0223535499205,0,0,14411.1767749603,809.326361938457,-13601.8504130218,1,1,model_causal_myopic_1h_annual,0,0,1,1,40.4663180969229,40.4663180969229,0,0,0,0.10625,0,2.32197638380316e-11,0,0,19.3363180969229,0,0,25.4016,15.0647180969229,0
2856,NORMAL,54.1515936216812,54.1515936216812,0,4.44089209850063e-15,24.4010133658727,0,0,27.5568686996808,0,0,19178.4343498404,1083.03187243362,-19115.8687627047,1,1,model_causal_myopic_1h_annual,0,1.81996215973213e-16,1,1,54.1515936216812,54.1515936216812,0,3.09560529439703,0,0.124630156435482,4.44089209850063e-15,2.32979898746443e-11,0,0,29.5659883272841,0,0,21.6384,31.8711481913635,0.642045430317657
2857,NORMAL,69.3167871720349,69.3167871720349,0,8.88178419700125e-16,25.4105166656706,0,0,28.6047859908429,0,0,19702.3929954214,1386.3357434407,-23965.0774556139,1,1,model_causal_myopic_1h_annual,0,3.49531822349778e-17,1,1,69.3167871720349,69.3167871720349,0,17.1364180301324,0,0.226377638489393,8.88178419700125e-16,2.33136350819668e-11,0,0,30.6903691419026,0,0,22.4224,45.5617146186697,1.33267255336529
2858,NORMAL,81.0331710110751,81.0331710110751,0,2.66453525910038e-15,26.7449200587223,0,0,29.9899724972736,0,0,20394.9862486368,1620.6634202215,-27795.7080745084,1,1,model_causal_myopic_1h_annual,0,9.96277144687668e-17,1,1,81.0331710110751,81.0331710110751,0,27.3665561841139,0,0.38886656583257,2.66453525910038e-15,2.33605707039344e-11,0,0,32.1766148269612,0,0,25.7152,53.1555003415415,2.16247066953362
2859,NORMAL,89.2513638042247,89.2513638042247,0,8.88178419700128e-16,25.8980554931945,0,0,29.1107915028413,0,0,19955.3957514206,1785.02727608449,-30211.8138775778,1,1,model_causal_myopic_1h_annual,0,3.42951778728531e-17,1,1,89.2513638042247,89.2513638042247,0,36.5279702783001,0,0.605751389359976,8.88178419700128e-16,2.33762159112569e-11,0,0,31.2333935259247,0,0,27.7536,58.136348472971,3.36141533125378
2860,NORMAL,105.067753827744,105.067753827744,3.02233054226012,7.105427357601e-15,26.6315858466658,2.78054409887931,0,29.8722090589069,0,0,21003.4351131845,2101.35507655489,-34891.7628993637,1,1,model_causal_myopic_1h_annual,0.101920114113116,2.39611768793362e-16,0.898079885886884,1,105.067753827744,105.067753827744,0,48.505029160425,0,0.89375,7.105427357601e-15,2.35013775698372e-11,0,3.02233054226012,32.0503941250592,0,0,25.872,74.3735260691778,4.82222775856656
2861,NORMAL,102.832953299747,102.832953299747,51.8216704975749,8.88178419700125e-15,24.3608546607419,47.6759368577689,0,27.5149238801391,0,0,30599.6867859341,2056.65906599493,-28543.0277199392,1,1,model_causal_myopic_1h_annual,0.680230412287897,1.16585584142082e-16,0.319769587712103,1,102.832953299747,102.832953299747,0,0,0,0.89375,8.88178419700125e-15,2.36578296430625e-11,0,51.8216704975749,29.5212828021717,0,0,19.9136,76.4358825255802,6.48347077416645
2862,NORMAL,97.2604407584466,97.2604407584466,45.179648615999,-5.32907051820075e-15,25.3210922606263,41.5652767267191,0,28.51168856469,0,0,29631.5106967576,1945.20881516893,-27686.3018815886,1,1,model_causal_myopic_1h_annual,0.640839345150463,-7.55888583855665e-17,0.359160654849537,1,97.2604407584466,97.2604407584466,0,0,0,0.89375,-5.32907051820075e-15,2.35639583991273e-11,0,45.179648615999,30.5907921424475,0,0,13.4848,67.37131242272,16.4043283357266
2863,NORMAL,79.9265699367318,79.9265699367318,27.5331685108545,-7.105427357601e-15,25.6017599508623,25.3305150299861,0,28.8029933190735,0,0,28920.4820703318,1598.53139873464,-27321.9506715971,1,1,model_causal_myopic_1h_annual,0.518174566296666,-1.33724229302772e-16,0.481825433703334,1,79.9265699367318,79.9265699367318,0,0,0,0.89375,-7.105427357601e-15,2.34387967405471e-11,0,27.5331685108545,30.9034014258773,0,0,9.0944,51.2454544348774,19.5867155018544
2864,NORMAL,62.6764090539292,62.6764090539292,18.6099537592193,-2.75335310107039e-14,17.244494022547,17.1211574584818,0,21.041961428087,0,0,22084.5973990969,1253.52818107858,-20831.0692180183,1,1,model_causal_myopic_1h_annual,0.519041706415107,-7.67925117081458e-16,0.480958293584894,1,62.6764090539292,62.6764090539292,0,0,0,0.89375,-2.75335310107039e-14,2.29537953135486e-11,0,18.6099537592193,22.5764552947099,0,0,7.6832,32.2585757096553,22.7346333442739
2865,NORMAL,48.5042782173566,48.5042782173566,5.06366394152508,2.30926389122033e-14,16.709904294037,4.65857082620307,0,20.4586168307508,0,0,17306.3939128085,970.085564347133,-16336.3083484614,1,1,model_causal_myopic_1h_annual,0.232560133770575,1.06058128196401e-15,0.767439866229423,1,48.5042782173566,48.5042782173566,0,0,0,0.89375,2.30926389122033e-14,2.33605707039344e-11,0,5.06366394152508,21.9506142758315,0,0,8.4672,14.0534183113604,25.9836599059962
2866,NORMAL,40.1877449358195,40.1877449358195,0,1.77635683940025e-15,18.1618408165737,0,0,22.0428223279921,0,0,16421.4111639961,952.334541679823,-13660.0543027264,1,1,model_causal_myopic_1h_annual,0,9.78070922072629e-17,1,1,40.1877449358195,40.1877449358195,0,0,4.95265476544775,0.86116674496416,1.77635683940025e-15,2.33918611185795e-11,0,0,23.6503997012673,0,0,9.8784,1.1345550670193,29.1747898688002
